,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,128062,亚药转债,0.12%,67.965,-2.53,218.34,0,14.95,A-,4.167,3.54,9.634,128062,132.035
1,110072,广汇转债,-1.50%,70.37,-3.63,18.65,0,9.34,AA+,5.542,0.48,33.7,未到转股期,129.63
2,127018,本钢转债,-1.35%,76.112,-1.38,34.33,0,10.56,AAA,5.405,0.53,67.98,127018,123.888
3,127019,国城转债,0.28%,78.721,0.24,94.47,0,7.37,AA,5.449,4.11,8.5,127019,121.279
4,113589,天创转债,-3.57%,79.2,-10.05,86.62,0,7.38,AA,5.392,1.01,5.999,191589,120.8
5,128100,搜特转债,-7.58%,80.128,-10.19,25.61,1,7.94,AA,5.107,1.01,7.996,128100,119.872
6,113527,维格转债,-0.37%,80.19,3.85,72.45,1,10.76,AA,3.978,0.69,7.456,191527,119.81
7,128085,鸿达转债,8.31%,80.258,10.03,-1.06,0,9.63,BB,4.874,1.07,23.523,128085,119.742
8,123028,清水转债,1.04%,82.85,-0.41,34.74,0,9.5,AA-,4.378,0.97,4.555,123028,117.15
9,128087,孚日转债,1.53%,83.921,1.25,30.54,0,6.4,AA,4.877,0.98,6.499,128087,116.079
10,113596,城地转债,0.47%,85.33,-1.37,64.95,0,5.46,AA-,5.485,1.44,12.0,未到转股期,114.67
11,128044,岭南转债,-0.54%,85.839,-0.36,81.82,1,7.8,AA,3.534,0.85,6.592,128044,114.161
12,113595,花王转债,0.16%,85.85,1.05,23.44,0,7.34,AA-,5.466,1.44,3.3,191595,114.15
13,123088,威唐转债,1.18%,86.111,1.91,33.65,0,6.2,A+,5.868,3.09,3.01,未到转股期,113.889
14,113600,新星转债,0.81%,86.4,1.04,32.43,0,7.21,AA-,5.529,1.49,5.95,未到转股期,113.6
15,113609,永安转债,0.21%,86.71,0.27,20.8,0,5.94,AA-,5.811,0.98,8.86,未到转股期,113.29
16,128118,瀛通转债,-0.66%,86.92,-2.04,38.47,0,6.65,AA-,5.414,1.91,3.0,128118,113.08
17,113569,科达转债,0.38%,87.0,1.93,87.66,0,6.79,AA-,5.101,1.96,5.159,191569,113.0
18,110058,永鼎转债,-0.22%,87.46,0.0,56.88,1,6.87,AA,4.203,1.4,2.614,190058,112.54
19,123023,迪森转债,-0.74%,87.66,-1.77,38.99,0,6.94,AA,4.132,1.1,5.294,123023,112.34
20,128127,文科转债,0.00%,87.998,0.47,10.93,0,6.1,AA-,5.548,0.82,9.5,未到转股期,112.002
21,128076,金轮转债,-0.54%,89.133,-0.7,32.23,0,5.67,AA-,4.701,0.93,2.138,128076,110.867
22,127027,靖远转债,-0.67%,89.295,2.22,7.74,0,4.55,AA+,5.855,0.8,28.0,未到转股期,110.705
24,123054,思特转债,0.64%,89.8,1.28,34.13,0,6.0,AA-,5.353,2.19,2.71,123054,110.2
25,128066,亚泰转债,-0.57%,89.998,-1.58,16.19,1,6.72,AA-,4.208,1.26,4.798,128066,110.002
27,113017,吉视转债,0.00%,90.63,-0.56,51.91,0,6.59,AA+,2.901,0.79,15.591,191017,109.37
31,128132,交建转债,0.00%,91.0,-1.86,68.99,0,4.72,AA,5.619,2.53,8.5,未到转股期,109.0
32,128082,华锋转债,0.84%,91.0,-2.43,20.82,1,6.3,A+,4.838,1.18,3.45,128082,109.0
33,123089,九洲转2,0.00%,91.06,-2.86,19.03,0,5.05,AA-,5.888,1.06,5.0,未到转股期,108.94
34,113578,全筑转债,-0.44%,91.74,-3.7,19.75,0,5.11,AA,5.214,0.98,3.839,191578,108.26
35,113535,大业转债,-0.18%,91.79,-1.98,52.98,0,6.71,AA,3.266,1.24,4.999,191535,108.21
