,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
10,113541,荣晟转债,0.22%,105.11,1.25,21.46,0,1.78,AA-,5.458,2.01,3.3,191541,78.795
11,123034,通光转债,0.03%,102.561,1.24,25.14,0,2.6,A+,5.742,2.15,2.97,未到转股期,78.58399999999999
14,113546,迪贝转债,-0.06%,102.4,0.27,25.7,0,3.05, A+,5.71,2.35,2.3,未到转股期,78.32499999999999
15,128066,亚泰转债,0.16%,106.878,-0.08,20.11,1,1.97,AA-,5.195,1.5,4.799,128066,78.0395
16,128069,华森转债,-2.55%,116.002,-6.77,8.05,0,0.72,AA-,5.381,7.52,3.0,128069,77.96050000000001
30,128070,智能转债,-0.38%,102.308,0.54,31.68,0,2.76,A+,5.403,3.37,2.3,128070,73.93199999999999
43,110058,永鼎转债,0.08%,102.84,1.57,35.18,1,2.28,AA,5.189,1.74,9.798,190058,70.775
44,113027,华钰转债,-0.29%,103.2,0.13,34.73,0,2.12,AA,5.351,1.91,6.4,191027,70.7525
54,128056,今飞转债,-0.06%,100.134,-0.41,40.85,0,4.02,A+,5.063,1.66,3.68,128056,69.2285
65,128018,时达转债,0.11%,100.812,3.7,41.17,1,2.48,AA,3.748,1.24,8.823,128018,68.3105
92,123023,迪森转债,-0.21%,101.185,2.45,44.92,0,2.64,AA,5.118,1.17,6.0,123023,65.125
99,113528,长城转债,-0.36%,100.4,0.37,47.29,0,3.34,AA-,5.066,1.55,6.339,191528,64.1325
115,128015,久其转债,2.06%,111.506,7.67,34.49,1,0.08,A+,3.334,5.03,7.796,128015,62.6265
141,123004,铁汉转债,0.72%,101.133,5.62,53.05,1,2.19,AA,3.863,0.95,8.332,123004,59.07950000000001
165,127003,海印转债,0.29%,103.3,-0.99,54.69,2,4.12,AA,2.334,1.22,9.415,127003,55.682500000000005
170,128062,亚药转债,-1.90%,90.923,-8.15,72.4,0,5.66,A+,5.153,1.71,9.646,128062,54.776999999999994
180,128050,钧达转债,0.27%,99.298,1.57,66.34,0,4.71,AA-,4.844,1.79,3.199,128050,50.946999999999996
217,128053,尚荣转债,10.29%,193.0,9.95,10.9,0,-9.91,AA,5.025,2.56,7.171,128053,-1.1750000000000007
TOTAL,,,,107.94388888888889,1.107222222222222,37.11944444444444,,2.033888888888889,,,,,,
